EntityId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,D2020,D2030,D2040,D2050,D2060,D2070
2600,ORANGE COUNTY WCID 2,MUNICIPAL,I,ORANGE,N,494,500,504,510,517,522
2601,WEST TAWAKONI,MUNICIPAL,D,HUNT,N,276,309,360,436,549,714
2607,WESTOVER HILLS,MUNICIPAL,C,TARRANT,N,929,949,968,990,1013,1033
2608,WESTWORTH VILLAGE,MUNICIPAL,C,TARRANT,N,401,423,447,475,506,538
2609,WHARTON,MUNICIPAL,K,WHARTON,N,1680,1738,1782,1837,1898,1955
2611,WHEELER,MUNICIPAL,A,WHEELER,N,493,505,517,533,553,574
2612,DOUBLE DIAMOND UTILITIES,MUNICIPAL,G,HILL,Y,429,439,451,462,472,491
2612,DOUBLE DIAMOND UTILITIES,MUNICIPAL,G,JOHNSON,Y,28,29,29,30,31,55
2613,WHITE DEER,MUNICIPAL,A,CARSON,N,260,264,264,263,263,263
2614,WHITE OAK,MUNICIPAL,D,GREGG,N,1347,1441,1558,1703,1876,2076
2615,WHITE SETTLEMENT,MUNICIPAL,C,TARRANT,N,2081,2107,2145,2472,3132,3797
2616,WHITEHOUSE,MUNICIPAL,I,SMITH,N,1166,1331,1503,1700,1910,2128
2617,WHITESBORO,MUNICIPAL,C,GRAYSON,N,469,461,453,441,557,735
2618,WHITEWRIGHT,MUNICIPAL,C,FANNIN,Y,1,1,2,2,2,2
2618,WHITEWRIGHT,MUNICIPAL,C,GRAYSON,Y,260,254,249,237,250,278
2619,WHITNEY,MUNICIPAL,G,HILL,N,492,492,504,520,534,547
2620,WICHITA VALLEY WSC,MUNICIPAL,B,ARCHER,Y,221,222,220,216,215,215
2620,WICHITA VALLEY WSC,MUNICIPAL,B,WICHITA,Y,370,369,368,368,373,379
2621,WICKSON CREEK SUD,MUNICIPAL,G,BRAZOS,Y,1138,1277,1424,1610,1813,2035
2621,WICKSON CREEK SUD,MUNICIPAL,G,GRIMES,Y,467,503,545,598,658,723
2621,WICKSON CREEK SUD,MUNICIPAL,G,ROBERTSON,Y,43,48,53,59,66,74
2622,WILLIAMSON TRAVIS COUNTIES MUD 1,MUNICIPAL,G,WILLIAMSON,Y,598,584,576,572,571,570
2622,WILLIAMSON TRAVIS COUNTIES MUD 1,MUNICIPAL,K,TRAVIS,Y,145,141,139,139,138,138
2623,WILLIS,MUNICIPAL,H,MONTGOMERY,N,904,913,966,1052,1180,1362
2624,WILLOW PARK,MUNICIPAL,C,PARKER,N,856,1243,1509,1853,2367,2661
2626,WILLS POINT,MUNICIPAL,D,VAN ZANDT,N,753,741,731,727,730,734
2627,WILMER,MUNICIPAL,C,DALLAS,N,423,455,702,1293,2027,3680
2629,WIMBERLEY WSC,MUNICIPAL,L,HAYS,N,1015,1399,1889,2503,3197,3988
2630,BEXAR COUNTY WCID 10,MUNICIPAL,L,BEXAR,N,1174,1195,1219,1249,1281,1312
2633,WINDTHORST WSC,MUNICIPAL,B,ARCHER,Y,294,303,303,301,301,301
2633,WINDTHORST WSC,MUNICIPAL,B,CLAY,Y,140,141,139,138,138,138
2634,WINK,MUNICIPAL,F,WINKLER,N,358,387,412,441,465,486
2635,WINNSBORO,MUNICIPAL,D,FRANKLIN,Y,139,142,142,145,147,149
2635,WINNSBORO,MUNICIPAL,D,WOOD,Y,548,557,555,563,569,573
2636,WINONA,MUNICIPAL,D,SMITH,N,133,149,166,189,217,250
2637,WINTERS,MUNICIPAL,F,RUNNELS,N,226,218,206,205,204,204
2638,WOLFE CITY,MUNICIPAL,C,FANNIN,Y,9,10,13,16,22,29
2638,WOLFE CITY,MUNICIPAL,D,HUNT,Y,169,199,243,311,409,552
2639,WOLFFORTH,MUNICIPAL,O,LUBBOCK,N,765,912,1061,1223,1384,1546
2640,WOODBINE WSC,MUNICIPAL,C,COOKE,Y,651,707,767,835,911,989
2640,WOODBINE WSC,MUNICIPAL,C,GRAYSON,Y,8,9,10,10,12,13
2641,WOOD BRANCH VILLAGE,MUNICIPAL,H,MONTGOMERY,N,90,91,104,127,156,193
2643,WOODCREEK MUD,MUNICIPAL,H,HARRIS,N,392,383,378,376,378,382
2645,WOODROW OSCEOLA WSC,MUNICIPAL,G,HILL,N,311,311,314,325,333,341
2646,WOODSBORO,MUNICIPAL,L,REFUGIO,N,269,269,264,268,269,271
2647,WOODVILLE,MUNICIPAL,I,TYLER,N,1241,1218,1196,1184,1182,1182
2648,WOODWAY,MUNICIPAL,G,MCLENNAN,N,3465,3690,3892,4114,4347,4579
2649,WORTHAM,MUNICIPAL,C,FREESTONE,N,169,176,180,184,305,345
2650,WYLIE,MUNICIPAL,C,COLLIN,Y,6236,6614,6926,7421,7710,8491
2650,WYLIE,MUNICIPAL,C,DALLAS,Y,350,355,361,369,378,396
2650,WYLIE,MUNICIPAL,C,ROCKWALL,Y,520,527,537,548,570,603
2651,YANCEY WSC,MUNICIPAL,L,MEDINA,N,711,782,846,904,962,1013
2652,YOAKUM,MUNICIPAL,L,DEWITT,Y,390,393,390,391,394,397
2652,YOAKUM,MUNICIPAL,P,LAVACA,Y,658,641,627,619,618,618
2653,YORKTOWN,MUNICIPAL,L,DEWITT,N,396,397,394,398,401,403
2655,ZAVALLA,MUNICIPAL,I,ANGELINA,N,85,87,89,91,95,98
2656,ZEPHYR WSC,MUNICIPAL,F,BROWN,Y,343,339,330,325,324,324
2656,ZEPHYR WSC,MUNICIPAL,K,MILLS,Y,3,3,3,3,3,4
2657,RENO (PARKER),MUNICIPAL,C,PARKER,Y,170,172,176,179,184,189
2657,RENO (PARKER),MUNICIPAL,C,TARRANT,Y,1,1,2,2,3,3
2667,WHARTON COUNTY WCID 2,MUNICIPAL,K,WHARTON,N,456,474,488,503,520,535
2671,"STEAM-ELECTRIC POWER, GRAYSON",STEAM ELECTRIC POWER,C,GRAYSON,N,4387,4387,4387,4387,4387,4387
2673,"STEAM-ELECTRIC POWER, ANGELINA",STEAM ELECTRIC POWER,I,ANGELINA,N,3520,3520,3520,3520,3520,3520
2675,MONTGOMERY,MUNICIPAL,H,MONTGOMERY,N,631,1164,1441,1721,2008,2458
2676,PINEHURST DECKER PRAIRIE WSC,MUNICIPAL,H,MONTGOMERY,N,83,98,159,248,387,629
2677,CENTRAL HARRIS COUNTY REGIONAL WATER AUTHORITY,MUNICIPAL,H,HARRIS,N,5377,5706,5937,6183,6443,6735
2678,NORTH FORT BEND WATER AUTHORITY,MUNICIPAL,H,FORT BEND,Y,61050,83830,101786,112178,117716,120549
2678,NORTH FORT BEND WATER AUTHORITY,MUNICIPAL,H,HARRIS,Y,1902,1896,1899,1906,1914,1922
2679,FATE,MUNICIPAL,C,ROCKWALL,N,2818,3626,4869,6422,7803,8663
2686,ANGELINA WSC,MUNICIPAL,I,ANGELINA,N,251,251,254,265,274,284
2687,REDLAND WSC,MUNICIPAL,I,ANGELINA,N,203,201,210,219,227,235
2688,D & M WSC,MUNICIPAL,I,NACOGDOCHES,N,904,993,1086,1189,1305,1428
2689,MELROSE WSC,MUNICIPAL,I,NACOGDOCHES,N,410,447,485,529,581,635
2690,WODEN WSC,MUNICIPAL,I,NACOGDOCHES,N,340,368,396,432,473,518
2697,FAIR OAKS RANCH,MUNICIPAL,L,BEXAR,Y,1328,1401,1437,1418,1483,1543
2697,FAIR OAKS RANCH,MUNICIPAL,L,COMAL,Y,107,126,142,152,170,188
2697,FAIR OAKS RANCH,MUNICIPAL,L,KENDALL,Y,665,910,1139,1306,1550,1790
2699,MEADOWS PLACE,MUNICIPAL,H,FORT BEND,N,779,771,766,773,786,802
2706,"MANUFACTURING, GAINES",MANUFACTURING,O,GAINES,N,1512,1587,1587,1587,1587,1587
2718,"MANUFACTURING, SCURRY",MANUFACTURING,F,SCURRY,N,156,186,186,186,186,186
2737,"MANUFACTURING, ARCHER",MANUFACTURING,B,ARCHER,N,3,3,3,3,3,3
2746,"MANUFACTURING, ANDREWS",MANUFACTURING,F,ANDREWS,N,580,617,617,617,617,617
2747,"MANUFACTURING, DALLAM",MANUFACTURING,A,DALLAM,N,6,6,6,6,6,6
2759,"MANUFACTURING, FREESTONE",MANUFACTURING,C,FREESTONE,N,19,19,19,19,19,19
2771,"MANUFACTURING, STARR",MANUFACTURING,M,STARR,N,95,116,116,116,116,116
2774,DESOTO,MUNICIPAL,C,DALLAS,N,9422,9965,10703,11575,12483,12856
2775,EDGECLIFF,MUNICIPAL,C,TARRANT,N,503,490,480,474,473,473
2776,RANDOLPH AIR FORCE BASE,MUNICIPAL,L,BEXAR,N,121,136,151,165,177,189
2777,ROMA,MUNICIPAL,M,STARR,N,2466,2681,2890,3124,3359,3577
2778,SAINT JO,MUNICIPAL,B,MONTAGUE,N,155,156,155,155,157,158
2779,SANSOM PARK,MUNICIPAL,C,TARRANT,N,534,544,591,617,649,683
2780,WEST UNIVERSITY PLACE,MUNICIPAL,H,HARRIS,N,2926,3072,3248,3465,3727,4016
2781,BRONTE,MUNICIPAL,F,COKE,N,273,269,265,262,262,262
2782,MORGANS POINT RESORT,MUNICIPAL,G,BELL,N,582,681,787,897,1009,1121
2801,"STEAM-ELECTRIC POWER, HALE",STEAM ELECTRIC POWER,O,HALE,N,31,31,31,31,31,31
2934,"STEAM-ELECTRIC POWER, TYLER",STEAM ELECTRIC POWER,I,TYLER,N,200,200,200,200,200,200
2958,"MINING, MILLS",MINING,K,MILLS,N,4,4,4,4,4,4
2960,"MINING, SABINE",MINING,I,SABINE,N,1500,1365,1203,1046,888,776
2961,"MINING, SAN AUGUSTINE",MINING,I,SAN AUGUSTINE,N,4000,3000,1479,1180,884,662
2962,"MINING, TYLER",MINING,I,TYLER,N,160,198,150,103,55,29
2964,"MINING, SHELBY",MINING,I,SHELBY,N,3283,2938,2496,1980,1467,1087
2967,"MINING, LA SALLE",MINING,L,LA SALLE,N,4617,4772,4263,2819,1380,676
2968,"MINING, ERATH",MINING,G,ERATH,N,505,536,376,304,232,177
2969,"MINING, HAMILTON",MINING,G,HAMILTON,N,393,236,101,0,0,0
2970,FOUR PINES WSC,MUNICIPAL,I,ANDERSON,N,336,335,331,326,325,325
2971,FOUR WAY SUD,MUNICIPAL,I,ANGELINA,N,484,502,520,538,558,577
2972,G M WSC,MUNICIPAL,I,SABINE,Y,454,454,454,454,454,454
2972,G M WSC,MUNICIPAL,I,SAN AUGUSTINE,Y,38,38,38,38,38,38
2973,GOFORTH SUD,MUNICIPAL,K,HAYS,Y,153,196,249,317,395,484
2973,GOFORTH SUD,MUNICIPAL,K,TRAVIS,Y,10,12,16,20,25,31
2973,GOFORTH SUD,MUNICIPAL,L,CALDWELL,Y,45,43,43,43,42,42
2973,GOFORTH SUD,MUNICIPAL,L,HAYS,Y,2605,3871,5136,6415,7712,9015
2974,HARRIS COUNTY MUD 119,MUNICIPAL,H,HARRIS,N,636,619,611,617,630,644
2975,LAKE KIOWA SUD,MUNICIPAL,C,COOKE,N,891,921,938,957,964,976
2976,BEAR CREEK SUD,MUNICIPAL,C,COLLIN,Y,610,948,1342,1866,2336,2947
2976,BEAR CREEK SUD,MUNICIPAL,C,ROCKWALL,Y,79,96,130,169,337,711
2977,LUELLA SUD,MUNICIPAL,C,GRAYSON,N,387,430,475,508,571,667
2978,M E N WSC,MUNICIPAL,C,NAVARRO,N,487,523,564,615,672,734
2979,MOUNT ZION WSC,MUNICIPAL,C,ROCKWALL,N,501,615,740,886,1061,1241
2980,NORTH HUNT SUD,MUNICIPAL,C,FANNIN,Y,35,39,41,44,48,52
2980,NORTH HUNT SUD,MUNICIPAL,D,DELTA,Y,19,19,19,19,19,19
2980,NORTH HUNT SUD,MUNICIPAL,D,HUNT,Y,237,309,408,544,738,1019
2981,PORTER SUD,MUNICIPAL,H,MONTGOMERY,N,1693,2116,2543,2962,3383,3731
2982,R P M WSC,MUNICIPAL,D,VAN ZANDT,Y,225,268,301,336,366,393
2982,R P M WSC,MUNICIPAL,I,HENDERSON,Y,69,79,88,101,112,123
2982,R P M WSC,MUNICIPAL,I,SMITH,Y,29,31,34,38,41,45
2983,SAN JACINTO SUD,MUNICIPAL,H,SAN JACINTO,N,250,261,268,285,300,314
2984,SMITH COUNTY MUD 1,MUNICIPAL,D,SMITH,N,910,1030,1169,1334,1531,1765
2985,S S WSC,MUNICIPAL,L,WILSON,N,2203,2886,3645,4418,5378,5911
2986,STEPHENS REGIONAL SUD,MUNICIPAL,G,EASTLAND,Y,15,15,15,14,14,14
2986,STEPHENS REGIONAL SUD,MUNICIPAL,G,PALO PINTO,Y,5,5,5,5,5,5
2986,STEPHENS REGIONAL SUD,MUNICIPAL,G,SHACKELFORD,Y,2,2,2,2,2,2
2986,STEPHENS REGIONAL SUD,MUNICIPAL,G,STEPHENS,Y,257,254,250,247,248,249
2986,STEPHENS REGIONAL SUD,MUNICIPAL,G,THROCKMORTON,Y,17,16,16,15,15,15
2987,EL PASO COUNTY TORNILLO WID,MUNICIPAL,E,EL PASO,N,320,312,306,303,303,304
2988,TRI SUD,MUNICIPAL,D,MORRIS,Y,181,177,176,179,183,186
2988,TRI SUD,MUNICIPAL,D,TITUS,Y,1539,1675,1828,2014,2227,2457
2989,TRYON ROAD SUD,MUNICIPAL,D,GREGG,Y,717,761,817,890,981,1084
2989,TRYON ROAD SUD,MUNICIPAL,D,HARRISON,Y,127,133,139,150,164,180
2990,WALKER COUNTY RURAL SUD,MUNICIPAL,H,WALKER,N,1012,1044,1065,1093,1122,1147
2991,WEST GREGG SUD,MUNICIPAL,D,GREGG,Y,307,320,340,368,405,447
2991,WEST GREGG SUD,MUNICIPAL,D,SMITH,Y,76,83,91,103,117,135
2991,WEST GREGG SUD,MUNICIPAL,I,RUSK,Y,16,17,18,20,22,23
2992,WEST TRAVIS COUNTY PUBLIC UTILITY AGENCY,MUNICIPAL,K,HAYS,Y,4499,5590,6273,7711,9151,10593
2992,WEST TRAVIS COUNTY PUBLIC UTILITY AGENCY,MUNICIPAL,K,TRAVIS,Y,6698,7357,7925,8824,9398,9914
2993,WEST WISE SUD,MUNICIPAL,C,WISE,N,478,478,481,490,506,523
2994,AGUA SUD,MUNICIPAL,M,HIDALGO,Y,7375,8883,10449,12064,13724,15355
2994,AGUA SUD,MUNICIPAL,M,STARR,Y,34,41,48,56,63,71
2995,ARMSTRONG WSC,MUNICIPAL,G,BELL,N,464,486,507,530,558,586
2997,BRAZORIA COUNTY MUD 21,MUNICIPAL,H,BRAZORIA,N,646,669,719,769,819,853
2998,BRAZORIA COUNTY MUD 6,MUNICIPAL,H,BRAZORIA,N,1268,1258,1257,1258,1260,1266
2999,BRINKER WSC,MUNICIPAL,D,HOPKINS,N,253,281,307,341,377,413
3000,CHALK HILL SUD,MUNICIPAL,I,RUSK,N,332,352,375,404,440,478
3001,CONCORD-ROBBINS WSC,MUNICIPAL,H,LEON,N,342,337,334,346,358,371
3002,COPEVILLE SUD,MUNICIPAL,C,COLLIN,N,327,387,465,638,1123,1921
3003,CORBET WSC,MUNICIPAL,C,NAVARRO,N,250,264,280,303,331,361
3004,CORYELL CITY WATER SUPPLY DISTRICT,MUNICIPAL,G,CORYELL,Y,808,898,1005,1101,1207,1315
3004,CORYELL CITY WATER SUPPLY DISTRICT,MUNICIPAL,G,MCLENNAN,Y,125,146,166,186,206,227
3005,CROSS ROADS SUD,MUNICIPAL,D,GREGG,Y,33,34,36,39,43,47
3005,CROSS ROADS SUD,MUNICIPAL,I,RUSK,Y,259,273,288,310,337,366
3006,DOBBIN PLANTERSVILLE WSC,MUNICIPAL,G,GRIMES,Y,138,155,169,184,197,209
3006,DOBBIN PLANTERSVILLE WSC,MUNICIPAL,H,MONTGOMERY,Y,641,839,1116,1484,1971,2613
3007,EASTERN CASS WSC,MUNICIPAL,D,CASS,N,164,158,153,150,149,149
3008,FORT BEND COUNTY MUD 116,MUNICIPAL,H,FORT BEND,N,917,1035,1213,1352,1491,1630
3009,FORT BEND COUNTY MUD 129,MUNICIPAL,H,FORT BEND,N,1157,1149,1147,1145,1144,1144
3010,FOUKE WSC,MUNICIPAL,D,UPSHUR,Y,10,10,11,11,12,12
3010,FOUKE WSC,MUNICIPAL,D,WOOD,Y,717,723,718,725,731,737
3011,G & W WSC,MUNICIPAL,G,GRIMES,Y,409,533,627,730,817,893
3011,G & W WSC,MUNICIPAL,H,WALLER,Y,449,593,758,939,1142,1363
3012,GOLDEN WSC,MUNICIPAL,D,RAINS,Y,4,4,4,4,4,4
3012,GOLDEN WSC,MUNICIPAL,D,VAN ZANDT,Y,55,56,57,58,61,63
3012,GOLDEN WSC,MUNICIPAL,D,WOOD,Y,209,206,200,200,202,203
3013,GREENWOOD UD,MUNICIPAL,H,HARRIS,N,351,388,385,386,389,393
3014,HILL COUNTY WSC,MUNICIPAL,G,HILL,N,466,487,501,518,532,544
3015,ALGONQUIN WATER RESOURCES OF TEXAS,MUNICIPAL,D,WOOD,Y,107,119,131,144,159,174
3015,ALGONQUIN WATER RESOURCES OF TEXAS,MUNICIPAL,I,SMITH,Y,58,64,71,78,86,94
3016,JONES WSC,MUNICIPAL,D,HOPKINS,Y,14,16,18,20,22,25
3016,JONES WSC,MUNICIPAL,D,WOOD,Y,393,388,378,378,381,384
3017,KENDALL COUNTY WCID 1,MUNICIPAL,L,KENDALL,N,283,318,358,401,448,495
3018,KENTUCKYTOWN WSC,MUNICIPAL,C,GRAYSON,N,355,412,469,525,665,852
3019,KINGS MANOR MUD,MUNICIPAL,H,HARRIS,Y,153,149,146,145,144,144
3019,KINGS MANOR MUD,MUNICIPAL,H,MONTGOMERY,Y,327,318,312,308,307,307
3022,KERRVILLE SOUTH WATER,MUNICIPAL,J,KERR,N,341,346,347,352,358,363
3023,MONTGOMERY COUNTY MUD 89,MUNICIPAL,H,MONTGOMERY,N,440,443,448,481,528,545
3024,GULF UTILITY,MUNICIPAL,H,MONTGOMERY,N,806,801,800,798,797,796
3025,MONTGOMERY COUNTY MUD 83,MUNICIPAL,H,MONTGOMERY,N,391,401,414,426,439,448
3026,MOUNT HOUSTON ROAD MUD,MUNICIPAL,H,HARRIS,N,626,757,853,925,979,1020
3027,MOUNTAIN SPRINGS WSC,MUNICIPAL,C,COOKE,Y,445,468,486,506,801,1279
3027,MOUNTAIN SPRINGS WSC,MUNICIPAL,C,DENTON,Y,9,10,11,12,13,15
3028,MULTI COUNTY WSC,MUNICIPAL,G,CORYELL,Y,236,257,283,308,337,367
3028,MULTI COUNTY WSC,MUNICIPAL,G,HAMILTON,Y,55,55,53,52,52,52
3029,NEW HOPE SUD,MUNICIPAL,D,WOOD,N,329,332,329,333,336,339
3030,NORTHTOWN MUD,MUNICIPAL,K,TRAVIS,N,728,841,947,1066,1171,1268
3031,ORANGEFIELD WSC,MUNICIPAL,I,ORANGE,N,449,459,466,471,477,482
3032,PARKER COUNTY SUD,MUNICIPAL,C,PARKER,Y,718,1106,1495,1886,2282,2679
3032,PARKER COUNTY SUD,MUNICIPAL,G,PALO PINTO,Y,6,8,10,13,16,19
3033,POSSUM KINGDOM WSC,MUNICIPAL,G,PALO PINTO,Y,834,886,921,954,982,1004
3033,POSSUM KINGDOM WSC,MUNICIPAL,G,STEPHENS,Y,34,35,35,36,36,36
3034,RINCON WSC,MUNICIPAL,N,SAN PATRICIO,N,368,377,381,385,389,392
3035,ROSE HILL SUD,MUNICIPAL,C,KAUFMAN,N,441,523,613,773,1022,1569
3036,SAGEMEADOW UD,MUNICIPAL,H,HARRIS,N,716,742,777,829,884,943
3037,SAN ANTONIO WATER SYSTEM,MUNICIPAL,L,ATASCOSA,Y,475,515,553,591,631,638
3037,SAN ANTONIO WATER SYSTEM,MUNICIPAL,L,BEXAR,Y,238114,261305,284407,307453,330693,352390
3037,SAN ANTONIO WATER SYSTEM,MUNICIPAL,L,COMAL,Y,278,305,330,357,384,409
3037,SAN ANTONIO WATER SYSTEM,MUNICIPAL,L,MEDINA,Y,161,176,191,206,222,236
3038,SAN YGNACIO MUD,MUNICIPAL,M,ZAPATA,N,189,216,247,283,321,361
3039,TARKINGTON SUD,MUNICIPAL,H,LIBERTY,N,424,481,538,599,660,720
3040,THE OAKS WSC,MUNICIPAL,L,BEXAR,N,298,349,397,444,488,528
3041,TALTY SUD,MUNICIPAL,C,KAUFMAN,N,1800,2061,2363,3312,4609,6352
3042,TRAVIS COUNTY MUD 4,MUNICIPAL,K,TRAVIS,N,1500,1728,1945,2188,2402,2603
3043,TRAVIS COUNTY WCID 10,MUNICIPAL,K,TRAVIS,N,3499,3802,4094,4433,4739,5026
3044,UNION WSC,MUNICIPAL,M,STARR,N,1261,1402,1535,1672,1800,1917
3045,WALNUT GROVE WSC,MUNICIPAL,I,SMITH,N,1082,1231,1388,1569,1763,1964
3046,WESTWOOD NORTH WSC,MUNICIPAL,H,MONTGOMERY,N,460,465,516,568,620,695
3047,WILLIAMSON COUNTY MUD 10,MUNICIPAL,G,WILLIAMSON,N,727,722,721,720,719,718
3048,WILLIAMSON COUNTY MUD 11,MUNICIPAL,G,WILLIAMSON,N,820,816,816,817,818,820
3049,WILLIAMSON COUNTY MUD 9,MUNICIPAL,G,WILLIAMSON,N,548,541,538,536,536,536
3051,WRIGHT CITY WSC,MUNICIPAL,I,CHEROKEE,Y,69,73,77,83,91,99
3051,WRIGHT CITY WSC,MUNICIPAL,I,RUSK,Y,57,61,66,71,78,84
3051,WRIGHT CITY WSC,MUNICIPAL,I,SMITH,Y,272,295,319,348,380,415
3052,ZAPATA COUNTY,MUNICIPAL,M,ZAPATA,N,2247,2582,2956,3396,3857,4359
3053,ZAVALA COUNTY WCID 1,MUNICIPAL,L,ZAVALA,N,480,527,570,616,660,701
3054,DEANVILLE WSC,MUNICIPAL,G,BURLESON,N,411,416,433,430,436,441
3055,DENTON COUNTY FWSD 7,MUNICIPAL,C,DENTON,N,3418,3405,3403,3401,3399,3397
3056,PROVIDENCE VILLAGE WCID,MUNICIPAL,C,DENTON,N,938,930,929,927,925,925
3057,DENTON COUNTY FWSD 10,MUNICIPAL,C,DENTON,N,1485,3128,3690,3689,3687,3686
3058,WYLIE NORTHEAST SUD,MUNICIPAL,C,COLLIN,N,674,795,924,1498,2238,3295
3059,NUECES WSC,MUNICIPAL,N,NUECES,N,457,589,668,762,871,999
3060,SEIS LAGOS UD,MUNICIPAL,C,COLLIN,N,577,573,571,592,598,598
3061,HARRIS COUNTY MUD 278,MUNICIPAL,H,HARRIS,N,1213,1591,1587,1583,1581,1580
3062,HARRIS COUNTY MUD 400,MUNICIPAL,H,HARRIS,N,1246,1331,1404,1467,1501,1516
3063,HARRIS COUNTY MUD 49,MUNICIPAL,H,HARRIS,N,677,690,701,712,721,731
3064,HARRIS COUNTY MUD 96,MUNICIPAL,H,HARRIS,N,582,592,625,666,707,738
3065,HARRIS COUNTY MUD 148,MUNICIPAL,H,HARRIS,N,338,347,345,344,346,349
3066,HARRIS COUNTY WCID 74,MUNICIPAL,H,HARRIS,N,609,581,559,548,546,546
3067,KIRKMONT MUD,MUNICIPAL,H,HARRIS,N,364,391,413,446,481,519
3068,NEWPORT MUD,MUNICIPAL,H,HARRIS,N,1019,1031,1043,1060,1081,1106
3069,THE COMMONS WATER SUPPLY,MUNICIPAL,H,HARRIS,N,403,418,431,442,450,456
3070,FORT BEND COUNTY MUD 121,MUNICIPAL,H,FORT BEND,N,464,460,458,456,455,454
3071,HARRIS COUNTY MUD 106,MUNICIPAL,H,HARRIS,N,1428,1443,1497,1535,1564,1586
3072,HARRIS COUNTY MUD 290,MUNICIPAL,H,HARRIS,N,710,735,767,790,806,820
3073,HARRIS COUNTY MUD 221,MUNICIPAL,H,HARRIS,N,450,483,498,514,529,545
3074,HARRIS COUNTY WCID 96,MUNICIPAL,H,HARRIS,N,1656,1646,1645,1644,1643,1642
3075,MONTGOMERY COUNTY MUD 15,MUNICIPAL,H,MONTGOMERY,N,497,525,598,698,849,1064
3076,GREATER GARDENDALE WSC,MUNICIPAL,F,ECTOR,Y,211,228,247,270,296,323
3076,GREATER GARDENDALE WSC,MUNICIPAL,F,MIDLAND,Y,108,120,132,146,161,176
3077,RIVERBEND WATER RESOURCES DISTRICT,MUNICIPAL,D,BOWIE,N,523,536,539,537,537,537
3078,TEXAS A&M UNIVERSITY,MUNICIPAL,G,BRAZOS,N,6322,6349,6308,6292,6288,6288
3079,PALOMA CREEK NORTH,MUNICIPAL,C,DENTON,N,1700,2303,2302,2301,2299,2298
3081,NORTH CHANNEL WATER AUTHORITY,MUNICIPAL,H,HARRIS,N,10215,10207,10236,10362,10585,10791
3082,SIENNA PLANTATION,MUNICIPAL,H,FORT BEND,N,5179,6582,8935,11289,13644,15821
3085,"MINING, KING",MINING,B,KING,N,380,331,289,251,219,219
3086,"MINING, RED RIVER",MINING,D,RED RIVER,N,4,4,3,3,3,3
3087,"MINING, MENARD",MINING,F,MENARD,N,1086,1071,952,827,717,622
3089,"MINING, CONCHO",MINING,F,CONCHO,N,480,474,422,367,320,279
3090,"MINING, ARCHER",MINING,B,ARCHER,N,405,483,344,279,213,213
3091,"MINING, FLOYD",MINING,O,FLOYD,N,486,492,489,486,484,485
3094,"MINING, HARTLEY",MINING,A,HARTLEY,N,7,7,6,5,4,3
3096,"MINING, HEMPHILL",MINING,A,HEMPHILL,N,2314,1763,1244,732,223,68
3100,"IRRIGATION, CORYELL",IRRIGATION,G,CORYELL,N,310,310,310,310,310,310
3102,"IRRIGATION, TITUS",IRRIGATION,D,TITUS,N,1053,1053,1053,1053,1053,1053
3103,"IRRIGATION, RAINS",IRRIGATION,D,RAINS,N,65,65,65,65,65,65
3104,"IRRIGATION, GREGG",IRRIGATION,D,GREGG,N,40,40,40,40,40,40
3105,"IRRIGATION, FRANKLIN",IRRIGATION,D,FRANKLIN,N,103,103,103,103,103,103
3106,"IRRIGATION, NAVARRO",IRRIGATION,C,NAVARRO,N,75,75,75,75,75,75
3107,"IRRIGATION, JACK",IRRIGATION,C,JACK,N,98,98,98,98,98,98
3111,"IRRIGATION, JASPER",IRRIGATION,I,JASPER,N,151,151,151,151,151,151
3112,"IRRIGATION, PANOLA",IRRIGATION,I,PANOLA,N,574,574,574,574,574,574
3115,BRIARCLIFF,MUNICIPAL,K,TRAVIS,N,300,340,380,425,466,504
3124,EAST GARRETT WSC,MUNICIPAL,C,ELLIS,N,246,306,377,483,592,1411
3127,HORSESHOE BAY,MUNICIPAL,K,BURNET,Y,548,767,952,1128,1285,1421
3127,HORSESHOE BAY,MUNICIPAL,K,LLANO,Y,2268,2333,2264,2289,2255,2203
3133,BUTLER WSC,MUNICIPAL,C,FREESTONE,N,223,218,214,214,215,216
3134,TRAVIS COUNTY WCID POINT VENTURE,MUNICIPAL,K,TRAVIS,N,255,322,378,456,545,624
3136,SCOTLAND,MUNICIPAL,B,ARCHER,N,194,242,240,239,239,239
3137,SMILEY,MUNICIPAL,L,GONZALES,N,122,131,140,151,164,177
3138,SUNSET VALLEY,MUNICIPAL,K,TRAVIS,N,368,417,483,559,649,753
3142,WESTLAKE,MUNICIPAL,C,DENTON,Y,30,39,52,65,79,98
3142,WESTLAKE,MUNICIPAL,C,TARRANT,Y,1752,4845,7930,8862,8846,8827
3143,FORT BEND COUNTY MUD 81,MUNICIPAL,H,FORT BEND,N,1504,1595,1722,1851,1980,2110
3146,BI COUNTY WSC,MUNICIPAL,D,CAMP,Y,648,751,830,933,1035,1136
3146,BI COUNTY WSC,MUNICIPAL,D,MORRIS,Y,121,119,118,120,123,125
3146,BI COUNTY WSC,MUNICIPAL,D,TITUS,Y,34,37,41,45,50,55
3146,BI COUNTY WSC,MUNICIPAL,D,UPSHUR,Y,367,382,397,417,437,458
3147,BLOCK HOUSE MUD,MUNICIPAL,G,WILLIAMSON,N,846,828,818,814,812,811
