EntityId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,P2020,P2030,P2040,P2050,P2060,P2070
3091,"MINING, FLOYD",MINING,O,FLOYD,N,0,0,0,0,0,0
3094,"MINING, HARTLEY",MINING,A,HARTLEY,N,0,0,0,0,0,0
3096,"MINING, HEMPHILL",MINING,A,HEMPHILL,N,0,0,0,0,0,0
3100,"IRRIGATION, CORYELL",IRRIGATION,G,CORYELL,N,0,0,0,0,0,0
3102,"IRRIGATION, TITUS",IRRIGATION,D,TITUS,N,0,0,0,0,0,0
3103,"IRRIGATION, RAINS",IRRIGATION,D,RAINS,N,0,0,0,0,0,0
3104,"IRRIGATION, GREGG",IRRIGATION,D,GREGG,N,0,0,0,0,0,0
3105,"IRRIGATION, FRANKLIN",IRRIGATION,D,FRANKLIN,N,0,0,0,0,0,0
3106,"IRRIGATION, NAVARRO",IRRIGATION,C,NAVARRO,N,0,0,0,0,0,0
3107,"IRRIGATION, JACK",IRRIGATION,C,JACK,N,0,0,0,0,0,0
3111,"IRRIGATION, JASPER",IRRIGATION,I,JASPER,N,0,0,0,0,0,0
3112,"IRRIGATION, PANOLA",IRRIGATION,I,PANOLA,N,0,0,0,0,0,0
3115,BRIARCLIFF,MUNICIPAL,K,TRAVIS,N,2009,2320,2613,2942,3231,3500
3124,EAST GARRETT WSC,MUNICIPAL,C,ELLIS,N,1490,1896,2368,3051,3743,8933
3127,HORSESHOE BAY,MUNICIPAL,K,BURNET,Y,1192,1683,2097,2493,2841,3142
3127,HORSESHOE BAY,MUNICIPAL,K,LLANO,Y,4933,5117,4989,5058,4984,4872
3133,BUTLER WSC,MUNICIPAL,C,FREESTONE,N,1450,1465,1475,1490,1497,1506
3134,TRAVIS COUNTY WCID POINT VENTURE,MUNICIPAL,K,TRAVIS,N,1036,1325,1568,1900,2273,2601
3136,SCOTLAND,MUNICIPAL,B,ARCHER,N,552,698,698,698,698,698
3137,SMILEY,MUNICIPAL,L,GONZALES,N,604,665,721,787,854,924
3138,SUNSET VALLEY,MUNICIPAL,K,TRAVIS,N,930,1063,1234,1432,1662,1929
3142,WESTLAKE,MUNICIPAL,C,DENTON,Y,26,34,45,56,69,85
3142,WESTLAKE,MUNICIPAL,C,TARRANT,Y,1515,4200,6882,7694,7681,7665
3143,FORT BEND COUNTY MUD 81,MUNICIPAL,H,FORT BEND,N,2509,2671,2889,3108,3326,3545
3146,BI COUNTY WSC,MUNICIPAL,D,CAMP,Y,6265,7531,8521,9695,10786,11850
3146,BI COUNTY WSC,MUNICIPAL,D,MORRIS,Y,1168,1190,1213,1249,1277,1306
3146,BI COUNTY WSC,MUNICIPAL,D,TITUS,Y,331,375,418,467,518,572
3146,BI COUNTY WSC,MUNICIPAL,D,UPSHUR,Y,3546,3830,4076,4329,4559,4776
3147,BLOCK HOUSE MUD,MUNICIPAL,G,WILLIAMSON,N,6419,6419,6419,6419,6419,6419
3148,BOLIVAR PENINSULA SUD,MUNICIPAL,H,GALVESTON,N,2943,3480,4118,4875,5771,6835
3149,BRIGHT STAR SALEM SUD,MUNICIPAL,D,RAINS,Y,2525,2677,2721,2750,2762,2768
3149,BRIGHT STAR SALEM SUD,MUNICIPAL,D,WOOD,Y,1881,1960,1991,2040,2065,2080
3150,CANYON LAKE WATER SERVICE,MUNICIPAL,K,BLANCO,Y,665,933,1204,1478,1749,2011
3150,CANYON LAKE WATER SERVICE,MUNICIPAL,L,COMAL,Y,48660,63573,79783,96323,112342,127327
3151,CENTRAL BOWIE COUNTY WSC,MUNICIPAL,D,BOWIE,N,7529,8037,8903,9862,10924,12101
3152,CLEAR BROOK CITY MUD,MUNICIPAL,H,HARRIS,N,18726,19140,21491,23082,24365,25572
3153,COLEMAN COUNTY SUD,MUNICIPAL,F,BROWN,Y,195,199,199,199,199,199
3153,COLEMAN COUNTY SUD,MUNICIPAL,F,COLEMAN,Y,2927,2998,2998,2998,2998,2998
3153,COLEMAN COUNTY SUD,MUNICIPAL,F,RUNNELS,Y,165,169,169,169,169,169
3153,COLEMAN COUNTY SUD,MUNICIPAL,G,CALLAHAN,Y,241,258,267,273,276,277
3153,COLEMAN COUNTY SUD,MUNICIPAL,G,TAYLOR,Y,153,160,166,171,174,177
3154,COMBINED CONSUMERS SUD,MUNICIPAL,D,HUNT,Y,6074,7548,9548,12310,16245,21962
3154,COMBINED CONSUMERS SUD,MUNICIPAL,D,VAN ZANDT,Y,1107,1214,1296,1378,1447,1505
3155,CONCHO RURAL WATER,MUNICIPAL,F,TOM GREEN,N,6376,6800,7126,7423,7710,7981
3156,THE CONSOLIDATED WSC,MUNICIPAL,H,WALKER,Y,97,109,119,129,135,140
3156,THE CONSOLIDATED WSC,MUNICIPAL,I,ANDERSON,Y,1140,1178,1191,1191,1191,1191
3156,THE CONSOLIDATED WSC,MUNICIPAL,I,HOUSTON,Y,10683,10759,10760,10760,10760,10760
3157,CYPRESS SPRINGS SUD,MUNICIPAL,D,FRANKLIN,Y,6978,7294,7484,7670,7809,7918
3157,CYPRESS SPRINGS SUD,MUNICIPAL,D,HOPKINS,Y,1061,1072,1072,1072,1072,1072
3157,CYPRESS SPRINGS SUD,MUNICIPAL,D,TITUS,Y,281,317,355,397,440,485
3157,CYPRESS SPRINGS SUD,MUNICIPAL,D,WOOD,Y,438,456,463,475,480,485
3158,DEAN DALE SUD,MUNICIPAL,B,CLAY,Y,2150,2218,2218,2218,2218,2218
3158,DEAN DALE SUD,MUNICIPAL,B,WICHITA,Y,1066,1103,1134,1156,1176,1194
3159,DIANA SUD,MUNICIPAL,D,HARRISON,Y,357,384,411,449,491,540
3159,DIANA SUD,MUNICIPAL,D,MARION,Y,384,384,384,384,384,384
3159,DIANA SUD,MUNICIPAL,D,UPSHUR,Y,4868,5259,5596,5943,6260,6557
3160,EAST BELL WSC,MUNICIPAL,G,BELL,Y,3486,4122,4781,5436,6079,6710
3160,EAST BELL WSC,MUNICIPAL,G,FALLS,Y,318,335,338,329,340,349
3161,EAST CENTRAL SUD,MUNICIPAL,L,BEXAR,Y,12957,14499,16184,17801,19448,20866
3161,EAST CENTRAL SUD,MUNICIPAL,L,GUADALUPE,Y,494,575,555,740,724,906
3161,EAST CENTRAL SUD,MUNICIPAL,L,WILSON,Y,1449,1785,1900,1900,1900,1900
3162,EAST MEDINA COUNTY SUD,MUNICIPAL,L,MEDINA,N,8088,9297,10323,11220,12030,12733
3163,EL JARDIN WSC,MUNICIPAL,M,CAMERON,N,13521,15797,18106,20593,23150,25773
6195,410 WSC,MUNICIPAL,D,RED RIVER,N,1401,1401,1401,1401,1401,1401
6196,AFTON GROVE WSC,MUNICIPAL,I,CHEROKEE,N,1237,1357,1474,1614,1761,1919
6197,AIR FORCE VILLAGE II INC,MUNICIPAL,L,BEXAR,N,742,839,928,928,928,928
6198,AIRLINE MOBILE HOME PARK LTD,MUNICIPAL,F,MIDLAND,N,2221,2407,2660,2917,3169,3417
6199,ANDERSON COUNTY CEDAR CREEK WSC,MUNICIPAL,I,ANDERSON,N,1015,1049,1060,1060,1060,1060
6200,ARCHER COUNTY MUD 1,MUNICIPAL,B,ARCHER,N,806,807,817,817,817,817
6201,ARLEDGE RIDGE WSC,MUNICIPAL,C,FANNIN,N,1332,1508,1833,2406,3542,4813
6202,AUSTIN COUNTY WSC,MUNICIPAL,H,AUSTIN,N,1698,1967,2257,2597,2969,3382
6203,AVALON WATER SUPPLY & SEWER SERVICE,MUNICIPAL,C,ELLIS,N,1182,1435,1764,2405,3242,4537
6204,AXTELL WSC,MUNICIPAL,G,MCLENNAN,N,1378,1487,1584,1681,1778,1873
6205,B AND B WSC,MUNICIPAL,C,NAVARRO,N,1752,1809,1954,2265,2755,3416
6206,B B S WSC,MUNICIPAL,C,HENDERSON,Y,29,30,30,30,30,30
6206,B B S WSC,MUNICIPAL,I,ANDERSON,Y,1345,1388,1405,1405,1405,1405
6207,B C Y WSC,MUNICIPAL,I,ANDERSON,N,1901,1901,1901,1901,1901,1901
6208,B H P WSC,MUNICIPAL,C,COLLIN,Y,510,778,1001,1011,1032,1032
6208,B H P WSC,MUNICIPAL,C,ROCKWALL,Y,302,375,475,612,808,1092
6208,B H P WSC,MUNICIPAL,D,HUNT,Y,4421,5494,6950,8960,11824,15986
6209,BAFFIN BAY WSC,MUNICIPAL,N,KLEBERG,N,1440,1579,1709,1834,1953,2064
6210,BALMORHEA,MUNICIPAL,F,REEVES,N,517,553,583,603,619,630
6211,BANDERA COUNTY FWSD 1,MUNICIPAL,J,BANDERA,N,679,781,838,862,876,883
6212,BARSTOW,MUNICIPAL,F,WARD,N,375,398,414,427,436,444
6213,BARTON CREEK WSC,MUNICIPAL,K,TRAVIS,N,702,832,956,1047,1121,1206
6214,BATESVILLE WSC,MUNICIPAL,L,ZAVALA,N,1242,1389,1522,1650,1769,1879
6215,BAYBROOK MUD 1,MUNICIPAL,H,HARRIS,N,870,911,1019,1099,1171,1245
6216,BAYLOR SUD,MUNICIPAL,B,ARCHER,Y,152,154,154,157,158,159
6216,BAYLOR SUD,MUNICIPAL,B,BAYLOR,Y,893,910,917,923,928,933
6216,BAYLOR SUD,MUNICIPAL,B,YOUNG,Y,195,198,200,201,203,204
6216,BAYLOR SUD,MUNICIPAL,G,KNOX,Y,7,7,7,7,7,7
6216,BAYLOR SUD,MUNICIPAL,G,THROCKMORTON,Y,15,15,15,15,16,16
6216,BAYLOR SUD,MUNICIPAL,G,YOUNG,Y,123,125,126,128,128,129
6217,BAYVIEW MUD,MUNICIPAL,H,GALVESTON,N,1727,1896,2030,2149,2247,2338
6218,BECKER JIBA WSC,MUNICIPAL,C,KAUFMAN,N,3547,4590,5626,7933,11093,14800
6219,BELL COUNTY WCID 3,MUNICIPAL,G,BELL,N,7403,10072,13930,16468,18362,20216
6220,BEN WHEELER WSC,MUNICIPAL,D,VAN ZANDT,Y,2537,2783,2972,3160,3316,3448
6220,BEN WHEELER WSC,MUNICIPAL,I,SMITH,Y,17,19,20,21,22,23
6221,BETHANY HEARNE WSC,MUNICIPAL,G,ROBERTSON,N,323,354,384,414,443,471
6222,BIROME WSC,MUNICIPAL,G,HILL,Y,741,789,822,855,881,901
6222,BIROME WSC,MUNICIPAL,G,LIMESTONE,Y,98,105,109,113,117,118
6222,BIROME WSC,MUNICIPAL,G,MCLENNAN,Y,471,502,522,543,560,573
6223,BLACK ROCK WSC,MUNICIPAL,C,DENTON,N,1570,1977,2347,2745,3215,3639
6224,BLACKJACK WSC,MUNICIPAL,I,CHEROKEE,N,778,853,927,1014,1107,1206
6225,BLOCKER CROSSROADS WSC,MUNICIPAL,D,HARRISON,N,1453,1561,1672,1828,1998,2199
6226,BLUE RIDGE WEST MUD,MUNICIPAL,H,FORT BEND,N,9077,9077,9077,9077,9077,9077
6227,BOIS D ARC MUD,MUNICIPAL,C,FANNIN,N,2319,2625,3190,4187,6164,8376
6228,BOLD SPRINGS WSC,MUNICIPAL,G,HILL,Y,155,167,178,188,199,209
6228,BOLD SPRINGS WSC,MUNICIPAL,G,MCLENNAN,Y,1780,1920,2040,2162,2282,2399
6229,BOLING MWD,MUNICIPAL,K,WHARTON,N,855,910,954,992,1027,1058
6230,BRASHEAR WSC,MUNICIPAL,D,HOPKINS,N,785,845,901,950,1011,1071
6231,BRAZORIA COUNTY MUD 25,MUNICIPAL,H,BRAZORIA,N,4255,4863,5484,6143,6873,7667
6232,BRAZORIA COUNTY MUD 29,MUNICIPAL,H,BRAZORIA,N,4439,7241,9784,9784,9784,9784
6233,BROOKELAND FWSD,MUNICIPAL,I,JASPER,Y,335,337,338,338,338,338
6233,BROOKELAND FWSD,MUNICIPAL,I,NEWTON,Y,896,901,902,902,902,902
6233,BROOKELAND FWSD,MUNICIPAL,I,SABINE,Y,651,656,657,657,657,657
6234,BURNS REDBANK WSC,MUNICIPAL,D,BOWIE,N,1576,1620,1634,1634,1634,1634
6235,CALLAHAN COUNTY WSC,MUNICIPAL,G,CALLAHAN,Y,2097,2245,2326,2367,2399,2418
6235,CALLAHAN COUNTY WSC,MUNICIPAL,G,SHACKELFORD,Y,55,59,61,62,63,64
6236,CALLISBURG WSC,MUNICIPAL,C,COOKE,N,1656,1696,1726,1744,1756,1767
6237,CANEY CREEK MUD OF MATAGORDA COUNTY,MUNICIPAL,K,MATAGORDA,N,2088,2198,2270,2324,2362,2390
6238,CAPE ROYALE UD,MUNICIPAL,H,SAN JACINTO,N,1038,1144,1227,1319,1395,1462
6239,CARO WSC,MUNICIPAL,I,NACOGDOCHES,N,2593,2913,3228,3564,3919,4290
6240,CARRIZO HILL WSC,MUNICIPAL,L,DIMMIT,N,686,740,775,809,836,857
6241,CARROLL WSC,MUNICIPAL,D,SMITH,Y,322,358,395,435,478,525
6241,CARROLL WSC,MUNICIPAL,I,SMITH,Y,855,950,1048,1156,1270,1394
6242,CEGO-DURANGO WSC,MUNICIPAL,G,FALLS,N,1054,1108,1119,1093,1126,1160
6243,CENTERVILLE WSC,MUNICIPAL,I,TRINITY,N,855,925,932,905,937,981
6244,CENTRAL BOSQUE WSC,MUNICIPAL,G,MCLENNAN,N,856,925,985,1045,1105,1164
6245,CENTRAL TEXAS COLLEGE DISTRICT,MUNICIPAL,G,BELL,Y,70,71,71,71,71,71
6245,CENTRAL TEXAS COLLEGE DISTRICT,MUNICIPAL,G,CORYELL,Y,710,710,710,710,710,710
6246,CENTRAL WASHINGTON COUNTY WSC,MUNICIPAL,G,WASHINGTON,N,1990,2116,2203,2289,2356,2412
6247,CHAMBERS COUNTY MUD 1,MUNICIPAL,H,CHAMBERS,N,3197,3832,4489,5197,5954,6748
6248,CHAPPELL HILL WSC,MUNICIPAL,G,WASHINGTON,N,922,981,1022,1062,1093,1119
6249,CHATEAU WOODS MUD,MUNICIPAL,H,MONTGOMERY,N,2370,3062,3062,3062,3062,3062
6250,CHATT WSC,MUNICIPAL,G,HILL,N,726,772,805,837,862,882
6251,CHESTER WSC,MUNICIPAL,I,POLK,Y,224,230,235,239,242,245
6251,CHESTER WSC,MUNICIPAL,I,TYLER,Y,872,899,917,932,944,954
6252,CHOICE WSC,MUNICIPAL,I,SHELBY,N,1143,1228,1305,1377,1444,1506
6253,CLEAR WATER ESTATES WATER SYSTEM,MUNICIPAL,L,COMAL,N,559,708,859,1012,1163,1309
6254,CORINTHIAN POINT MUD 2,MUNICIPAL,H,MONTGOMERY,N,860,1111,1396,1396,1396,1396
6255,CORNERSVILLE WSC,MUNICIPAL,D,HOPKINS,Y,731,808,861,907,965,1023
6255,CORNERSVILLE WSC,MUNICIPAL,D,WOOD,Y,190,204,218,233,248,262
6256,CORPUS CHRISTI NAVAL AIR STATION,MUNICIPAL,N,NUECES,N,707,770,810,833,850,862
6257,COTTONWOOD CREEK MUD 1,MUNICIPAL,K,TRAVIS,N,1447,1715,1970,2158,2312,2485
6258,COUNTRY TERRACE WATER,MUNICIPAL,H,HARRIS,N,1612,1732,1841,1944,2045,2147
6259,CRESCENT HEIGHTS WSC,MUNICIPAL,C,HENDERSON,N,1885,2012,2172,2361,2968,3770
6260,CRYSTAL FARMS WSC,MUNICIPAL,I,RUSK,N,1043,1163,1279,1404,1534,1668
6261,CYPRESS CREEK WSC,MUNICIPAL,I,TYLER,N,592,595,595,595,595,595
6262,CYPRESS RANCH WCID 1,MUNICIPAL,K,TRAVIS,N,1233,1416,1551,1661,1786,1786
6263,DADS SUPPORTED LIVING CENTER,MUNICIPAL,F,TOM GREEN,N,253,253,253,253,253,253
6264,DAMASCUS-STRYKER WSC,MUNICIPAL,I,POLK,N,1557,1739,1883,2005,2105,2185
6265,DARROUZETT,MUNICIPAL,A,LIPSCOMB,N,428,459,477,500,517,531
6266,DEER CREEK RANCH WATER,MUNICIPAL,K,HAYS,Y,331,392,451,494,529,569
6266,DEER CREEK RANCH WATER,MUNICIPAL,K,TRAVIS,Y,556,659,757,829,888,954
6267,DELTA COUNTY MUD,MUNICIPAL,C,FANNIN,Y,45,45,46,46,47,49
6267,DELTA COUNTY MUD,MUNICIPAL,D,DELTA,Y,1785,1810,1825,1850,1902,1958
6267,DELTA COUNTY MUD,MUNICIPAL,D,HUNT,Y,9,9,9,9,9,10
6268,DESERT WSC,MUNICIPAL,C,COLLIN,Y,400,451,531,675,917,1198
6268,DESERT WSC,MUNICIPAL,C,FANNIN,Y,682,770,817,997,1442,2135
6268,DESERT WSC,MUNICIPAL,C,GRAYSON,Y,618,676,732,792,875,947
6269,DEVERS,MUNICIPAL,H,LIBERTY,N,773,871,965,1058,1147,1232
6270,DODGE OAKHURST WSC,MUNICIPAL,H,SAN JACINTO,Y,502,541,572,604,630,653
6270,DODGE OAKHURST WSC,MUNICIPAL,H,WALKER,Y,1171,1263,1334,1409,1471,1524
6271,DOGWOOD ESTATES WATER,MUNICIPAL,C,HENDERSON,N,1205,1286,1388,1509,1897,2409
6272,DOMESTIC WATER,MUNICIPAL,H,MONTGOMERY,N,1807,2335,2934,2934,2934,2934
6273,DORCHESTER,MUNICIPAL,C,GRAYSON,N,1622,1762,1907,2000,2183,2436
6274,E M C WSC,MUNICIPAL,D,CASS,Y,793,793,793,793,793,793
6274,E M C WSC,MUNICIPAL,D,MARION,Y,2405,2405,2405,2405,2405,2405
6275,EAST BIGGS WATER SYSTEM,MUNICIPAL,E,EL PASO,N,11870,11870,11870,11870,11870,11870
6276,EAST CRAWFORD WSC,MUNICIPAL,G,MCLENNAN,N,967,1044,1111,1179,1247,1314
6277,EAST LAMAR WSC,MUNICIPAL,I,SHELBY,N,853,918,975,1029,1079,1125
6278,EAST MONTANA WATER SYSTEM,MUNICIPAL,E,EL PASO,N,6599,7529,8391,9247,10057,10818
6279,EBENEZER WSC,MUNICIPAL,I,RUSK,N,838,934,1027,1127,1231,1339
6280,EDOM WSC,MUNICIPAL,D,VAN ZANDT,Y,1191,1303,1393,1486,1604,1729
6280,EDOM WSC,MUNICIPAL,I,HENDERSON,Y,204,223,238,254,274,296
6281,EL SAUZ WSC,MUNICIPAL,M,STARR,N,1617,1829,2025,2218,2391,2548
6282,EL TANQUE WSC,MUNICIPAL,M,STARR,N,1858,2102,2326,2548,2747,2928
6283,ELMO WSC,MUNICIPAL,C,KAUFMAN,N,2566,3320,4071,5418,7576,10110
6284,EMERALD BAY MUD,MUNICIPAL,I,SMITH,N,1133,1133,1133,1133,1133,1133
6285,EOL WSC,MUNICIPAL,G,MCLENNAN,N,1894,2044,2177,2311,2443,2574
6286,ESPERANZA WATER SERVICE,MUNICIPAL,E,HUDSPETH,N,905,996,1023,1043,1053,1058
6287,ETOILE WSC,MUNICIPAL,I,NACOGDOCHES,N,2238,2514,2786,3075,3382,3702
6288,EULA WSC,MUNICIPAL,G,CALLAHAN,N,2499,2676,2771,2823,2860,2884
6289,FALCON RURAL WSC,MUNICIPAL,M,ZAPATA,N,863,990,1119,1225,1321,1408
6290,FAR HILLS UD,MUNICIPAL,H,MONTGOMERY,N,1344,1735,2181,2181,2181,2181
6291,FAYETTE COUNTY WCID MONUMENT HILL,MUNICIPAL,K,FAYETTE,N,760,803,870,926,970,1003
6292,FEDERAL CORRECTIONAL INSTITUTION LA TUNA,MUNICIPAL,E,EL PASO,N,1668,1668,1668,1668,1668,1668
6293,FIRST COLONY MUD 9,MUNICIPAL,H,FORT BEND,N,10032,10700,10700,10700,10700,10700
6294,FIVE WAY WSC,MUNICIPAL,I,SHELBY,N,1512,1627,1727,1822,1912,1994
6295,FLAT FORK WSC,MUNICIPAL,I,SHELBY,N,1161,1248,1326,1399,1467,1530
6296,FLAT WSC,MUNICIPAL,G,CORYELL,N,467,530,601,662,727,793
6297,FOLLETT,MUNICIPAL,A,LIPSCOMB,N,425,456,474,497,514,527
6298,FOREST HILLS MUD,MUNICIPAL,H,HARRIS,N,3274,3519,3740,3740,3740,3740
6299,FORT BEND COUNTY MUD 115,MUNICIPAL,H,FORT BEND,N,1890,2099,2099,2099,2099,2099
6300,FORT BEND COUNTY MUD 128,MUNICIPAL,H,FORT BEND,N,4302,4302,4302,4302,4302,4302
6301,FORT BEND COUNTY MUD 140,MUNICIPAL,H,FORT BEND,N,3000,3000,3000,3000,3000,3000
6302,FORT BEND COUNTY MUD 149,MUNICIPAL,H,FORT BEND,N,1969,2447,2814,2814,2814,2814
6303,FORT BEND COUNTY MUD 152,MUNICIPAL,H,FORT BEND,N,769,955,1098,1098,1098,1098
6304,FORT BEND COUNTY MUD 155,MUNICIPAL,H,FORT BEND,N,2366,2938,3379,3379,3379,3379
6305,FORT BEND COUNTY MUD 158,MUNICIPAL,H,FORT BEND,N,1242,1542,1773,1773,1773,1773
6306,FORT BEND COUNTY MUD 162,MUNICIPAL,H,FORT BEND,N,2740,3402,3912,3912,3912,3912
6307,FORT BEND COUNTY MUD 187,MUNICIPAL,H,FORT BEND,N,3632,3632,3632,3632,3632,3632
6308,FORT BEND COUNTY MUD 24,MUNICIPAL,H,FORT BEND,N,1447,1797,2066,2066,2066,2066
6309,FORT BEND COUNTY MUD 26,MUNICIPAL,H,FORT BEND,N,5276,6460,7626,7626,7626,7626
6310,FORT BEND COUNTY MUD 42,MUNICIPAL,H,FORT BEND,N,4530,5547,5547,5547,5547,5547
6311,FORT BEND COUNTY MUD 46,MUNICIPAL,H,FORT BEND,N,2207,2704,3191,3191,3191,3191
6312,FORT BEND COUNTY MUD 47,MUNICIPAL,H,FORT BEND,N,1417,1735,2048,2048,2048,2048
6313,FORT BEND COUNTY MUD 48,MUNICIPAL,H,FORT BEND,N,3493,3493,3493,3493,3493,3493
6314,FORT BEND COUNTY MUD 49,MUNICIPAL,H,FORT BEND,N,1354,1657,1657,1657,1657,1657
6315,FORT BEND COUNTY MUD 5,MUNICIPAL,H,FORT BEND,N,3333,4084,4084,4084,4084,4084
6316,FORT BEND COUNTY WCID 3,MUNICIPAL,H,FORT BEND,N,912,1132,1132,1132,1132,1132
6317,FORT GATES WSC,MUNICIPAL,G,CORYELL,N,1913,2173,2461,2714,2983,3250
6318,FORT SAM HOUSTON,MUNICIPAL,L,BEXAR,N,1224,1224,1224,1224,1224,1224
6319,FRANKSTON RURAL WSC,MUNICIPAL,I,ANDERSON,N,1295,1338,1354,1354,1354,1354
6320,FROGNOT WSC,MUNICIPAL,C,COLLIN,Y,1630,1904,2326,2928,3344,3720
6320,FROGNOT WSC,MUNICIPAL,D,HUNT,Y,27,32,38,47,52,59
6321,FRUITVALE WSC,MUNICIPAL,D,VAN ZANDT,N,3383,3712,3964,4214,4421,4599
6322,GAFFORD CHAPEL WSC,MUNICIPAL,D,HOPKINS,N,1215,1308,1393,1491,1585,1680
6323,GALVESTON COUNTY WCID 12,MUNICIPAL,H,GALVESTON,N,8229,10263,10562,10801,10996,11159
6324,GARFIELD WSC,MUNICIPAL,K,TRAVIS,N,1772,2100,2412,2641,2830,3042
6325,GASTON WSC,MUNICIPAL,I,RUSK,N,1661,1851,2036,2235,2442,2656
6326,GLENDALE WSC,MUNICIPAL,H,TRINITY,N,835,903,909,884,915,957
6327,GLENWOOD WSC,MUNICIPAL,D,GREGG,Y,197,213,227,241,254,266
6327,GLENWOOD WSC,MUNICIPAL,D,UPSHUR,Y,2882,3114,3314,3519,3707,3882
6328,GOODFELLOW AIR FORCE BASE,MUNICIPAL,F,TOM GREEN,N,2500,2820,2995,3179,3376,3584
6329,GOODSPRINGS WSC,MUNICIPAL,I,RUSK,N,2869,3198,3518,3861,4218,4588
6330,GORDON,MUNICIPAL,G,ERATH,Y,31,33,35,36,37,38
6330,GORDON,MUNICIPAL,G,PALO PINTO,Y,636,684,717,747,771,790
6331,GRANDFALLS,MUNICIPAL,F,WARD,N,427,453,471,486,497,505
6332,GREENWOOD WATER,MUNICIPAL,F,MIDLAND,N,993,1075,1189,1303,1416,1527
6333,GUM CREEK WSC,MUNICIPAL,I,CHEROKEE,N,1311,1437,1561,1709,1865,2033
6334,HACIENDAS DEL NORTE WID,MUNICIPAL,E,EL PASO,N,1218,1389,1548,1706,1855,1996
6335,HAMBY WSC,MUNICIPAL,G,CALLAHAN,Y,152,159,163,167,169,171
6335,HAMBY WSC,MUNICIPAL,G,JONES,Y,449,471,483,493,500,506
6335,HAMBY WSC,MUNICIPAL,G,SHACKELFORD,Y,431,452,464,473,480,486
6335,HAMBY WSC,MUNICIPAL,G,TAYLOR,Y,286,300,307,314,318,322
6336,HARDIN COUNTY WCID 1,MUNICIPAL,I,HARDIN,N,1421,1528,1605,1661,1706,1739
6337,HARLETON WSC,MUNICIPAL,D,HARRISON,Y,3381,3632,3890,4253,4649,5116
6337,HARLETON WSC,MUNICIPAL,D,MARION,Y,1105,1186,1271,1390,1518,1671
6338,HARRIS COUNTY FWSD 1-A,MUNICIPAL,H,HARRIS,N,1639,1761,1871,1976,2080,2183
6339,HARRIS COUNTY FWSD 27,MUNICIPAL,H,HARRIS,N,2251,2419,2571,2715,2857,2999
6340,HARRIS COUNTY FWSD 58,MUNICIPAL,H,HARRIS,N,1868,2007,2133,2253,2371,2489
6341,HARRIS COUNTY MUD 122,MUNICIPAL,H,HARRIS,N,1400,1714,2023,2023,2023,2023
6342,HARRIS COUNTY MUD 216,MUNICIPAL,H,HARRIS,N,1074,1154,1154,1154,1154,1154
6343,HARRIS COUNTY MUD 321,MUNICIPAL,H,HARRIS,N,1500,1991,2151,2308,2308,2308
6344,HARRIS COUNTY MUD 342,MUNICIPAL,H,HARRIS,N,3874,4184,4490,4490,4490,4490
6345,HARRIS COUNTY MUD 344,MUNICIPAL,H,HARRIS,N,3826,4474,4474,4474,4474,4474
6346,HARRIS COUNTY MUD 36,MUNICIPAL,H,HARRIS,N,1581,1708,1708,1708,1708,1708
6347,HARRIS COUNTY MUD 361,MUNICIPAL,H,HARRIS,N,3218,3476,3476,3476,3476,3476
6348,HARRIS COUNTY MUD 372,MUNICIPAL,H,HARRIS,N,4155,4155,4155,4155,4155,4155
6349,HARRIS-MONTGOMERY COUNTIES MUD 386,MUNICIPAL,H,MONTGOMERY,N,3083,3083,3083,3083,3083,3083
6350,HARRIS COUNTY MUD 412,MUNICIPAL,H,HARRIS,N,2606,2800,2975,3143,3306,3471
6351,HARRIS COUNTY MUD 420,MUNICIPAL,H,HARRIS,N,1563,1679,1784,1784,1784,1784
6352,HARRIS COUNTY MUD 58,MUNICIPAL,H,HARRIS,N,2224,2389,2540,2540,2540,2540
6353,HARRIS COUNTY WCID 156,MUNICIPAL,H,HARRIS,N,1336,1450,1541,1644,1730,1816
6354,HARRIS COUNTY WCID 70,MUNICIPAL,H,HARRIS,N,1536,1650,1650,1650,1650,1650
6355,HARRIS COUNTY WCID 89,MUNICIPAL,H,HARRIS,N,6116,6239,6287,6411,6448,6484
6356,HARRIS COUNTY WCID-FONDREN ROAD,MUNICIPAL,H,HARRIS,N,3703,4534,5352,5352,5352,5352
6357,HARROLD WSC,MUNICIPAL,B,WICHITA,Y,43,45,47,48,49,50
6357,HARROLD WSC,MUNICIPAL,B,WILBARGER,Y,333,348,359,368,375,381
6358,HARTLEY WSC,MUNICIPAL,A,HARTLEY,N,652,697,722,739,754,767
6359,HAYS,MUNICIPAL,K,HAYS,N,1222,1606,2038,2429,3036,3727
6360,HAYS COUNTY WCID 1,MUNICIPAL,K,HAYS,N,3647,3647,3647,3647,3647,3647
6361,HAYS COUNTY WCID 2,MUNICIPAL,K,HAYS,N,1224,1608,2041,2433,3041,3732
6362,HIGGINS MUNICIPAL WATER SYSTEM,MUNICIPAL,A,LIPSCOMB,N,433,464,482,506,523,537
6363,HIGHLAND PARK WSC,MUNICIPAL,G,BOSQUE,Y,415,452,474,491,505,516
6363,HIGHLAND PARK WSC,MUNICIPAL,G,MCLENNAN,Y,170,186,195,202,207,212
6364,HILCO UNITED SERVICES,MUNICIPAL,C,ELLIS,Y,149,160,167,183,192,202
