EntityId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,N2020,N2030,N2040,N2050,N2060,N2070
2633,WINDTHORST WSC,MUNICIPAL,B,CLAY,Y,4,10,13,17,22,38
2634,WINK,MUNICIPAL,F,WINKLER,N,0,0,0,0,0,0
2635,WINNSBORO,MUNICIPAL,D,FRANKLIN,Y,0,0,0,0,0,0
2635,WINNSBORO,MUNICIPAL,D,WOOD,Y,0,0,0,0,0,0
2636,WINONA,MUNICIPAL,D,SMITH,N,0,0,0,20,48,81
2637,WINTERS,MUNICIPAL,F,RUNNELS,N,226,218,206,205,204,204
2638,WOLFE CITY,MUNICIPAL,C,FANNIN,Y,0,0,0,2,8,15
2638,WOLFE CITY,MUNICIPAL,D,HUNT,Y,0,0,0,52,149,293
2639,WOLFFORTH,MUNICIPAL,O,LUBBOCK,N,0,0,0,43,204,366
2640,WOODBINE WSC,MUNICIPAL,C,COOKE,Y,5,61,121,189,265,343
2640,WOODBINE WSC,MUNICIPAL,C,GRAYSON,Y,0,1,2,2,4,5
2641,WOOD BRANCH VILLAGE,MUNICIPAL,H,MONTGOMERY,N,0,0,0,17,46,83
2643,WOODCREEK MUD,MUNICIPAL,H,HARRIS,N,0,112,184,183,184,188
2645,WOODROW OSCEOLA WSC,MUNICIPAL,G,HILL,N,0,0,0,0,0,0
2646,WOODSBORO,MUNICIPAL,L,REFUGIO,N,0,0,0,0,0,0
2647,WOODVILLE,MUNICIPAL,I,TYLER,N,0,0,0,0,0,0
2648,WOODWAY,MUNICIPAL,G,MCLENNAN,N,0,0,0,0,0,0
2649,WORTHAM,MUNICIPAL,C,FREESTONE,N,12,19,23,27,148,188
2650,WYLIE,MUNICIPAL,C,COLLIN,Y,33,1027,1516,2174,2798,3525
2650,WYLIE,MUNICIPAL,C,DALLAS,Y,3,56,79,109,137,164
2650,WYLIE,MUNICIPAL,C,ROCKWALL,Y,3,81,118,160,206,251
2651,YANCEY WSC,MUNICIPAL,L,MEDINA,N,121,192,256,314,372,423
2652,YOAKUM,MUNICIPAL,L,DEWITT,Y,0,0,0,0,0,0
2652,YOAKUM,MUNICIPAL,P,LAVACA,Y,0,0,0,0,0,0
2653,YORKTOWN,MUNICIPAL,L,DEWITT,N,0,0,0,0,0,0
2655,ZAVALLA,MUNICIPAL,I,ANGELINA,N,0,0,0,0,0,0
2656,ZEPHYR WSC,MUNICIPAL,F,BROWN,Y,0,0,0,0,0,0
2656,ZEPHYR WSC,MUNICIPAL,K,MILLS,Y,0,0,0,0,0,0
2657,RENO (PARKER),MUNICIPAL,C,PARKER,Y,0,0,6,17,29,38
2657,RENO (PARKER),MUNICIPAL,C,TARRANT,Y,0,0,1,1,1,1
2667,WHARTON COUNTY WCID 2,MUNICIPAL,K,WHARTON,N,0,0,0,0,0,0
2671,"STEAM-ELECTRIC POWER, GRAYSON",STEAM ELECTRIC POWER,C,GRAYSON,N,0,0,0,0,0,0
2673,"STEAM-ELECTRIC POWER, ANGELINA",STEAM ELECTRIC POWER,I,ANGELINA,N,0,0,0,0,0,0
2675,MONTGOMERY,MUNICIPAL,H,MONTGOMERY,N,0,303,580,860,1147,1597
2676,PINEHURST DECKER PRAIRIE WSC,MUNICIPAL,H,MONTGOMERY,N,0,12,73,162,301,543
2677,CENTRAL HARRIS COUNTY REGIONAL WATER AUTHORITY,MUNICIPAL,H,HARRIS,N,0,1050,2376,2572,2780,3014
2678,NORTH FORT BEND WATER AUTHORITY,MUNICIPAL,H,FORT BEND,Y,0,31770,42925,49167,52494,54202
2678,NORTH FORT BEND WATER AUTHORITY,MUNICIPAL,H,HARRIS,Y,0,0,0,0,0,0
2679,FATE,MUNICIPAL,C,ROCKWALL,N,15,563,1066,1882,2830,3597
2686,ANGELINA WSC,MUNICIPAL,I,ANGELINA,N,0,0,0,0,0,0
2687,REDLAND WSC,MUNICIPAL,I,ANGELINA,N,0,0,0,0,0,0
2688,D & M WSC,MUNICIPAL,I,NACOGDOCHES,N,0,0,32,135,251,374
2689,MELROSE WSC,MUNICIPAL,I,NACOGDOCHES,N,0,0,0,0,0,0
2690,WODEN WSC,MUNICIPAL,I,NACOGDOCHES,N,0,0,0,0,0,0
2697,FAIR OAKS RANCH,MUNICIPAL,L,BEXAR,Y,0,0,140,210,348,469
2697,FAIR OAKS RANCH,MUNICIPAL,L,COMAL,Y,0,0,15,22,40,57
2697,FAIR OAKS RANCH,MUNICIPAL,L,KENDALL,Y,0,0,112,193,364,544
2699,MEADOWS PLACE,MUNICIPAL,H,FORT BEND,N,0,204,200,205,212,222
2706,"MANUFACTURING, GAINES",MANUFACTURING,O,GAINES,N,968,1043,1043,1043,1043,1043
2718,"MANUFACTURING, SCURRY",MANUFACTURING,F,SCURRY,N,130,156,156,156,156,156
2737,"MANUFACTURING, ARCHER",MANUFACTURING,B,ARCHER,N,0,0,0,0,0,0
2746,"MANUFACTURING, ANDREWS",MANUFACTURING,F,ANDREWS,N,31,59,87,134,174,209
2747,"MANUFACTURING, DALLAM",MANUFACTURING,A,DALLAM,N,0,0,0,0,0,0
2759,"MANUFACTURING, FREESTONE",MANUFACTURING,C,FREESTONE,N,0,0,0,0,0,0
2771,"MANUFACTURING, STARR",MANUFACTURING,M,STARR,N,10,30,30,30,30,30
2774,DESOTO,MUNICIPAL,C,DALLAS,N,379,862,1843,2739,3410,3873
2775,EDGECLIFF,MUNICIPAL,C,TARRANT,N,0,58,105,140,166,189
2776,RANDOLPH AIR FORCE BASE,MUNICIPAL,L,BEXAR,N,0,0,0,0,0,0
2777,ROMA,MUNICIPAL,M,STARR,N,0,0,0,0,0,200
2778,SAINT JO,MUNICIPAL,B,MONTAGUE,N,0,0,0,0,0,0
2779,SANSOM PARK,MUNICIPAL,C,TARRANT,N,0,0,3,12,26,42
2780,WEST UNIVERSITY PLACE,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
2781,BRONTE,MUNICIPAL,F,COKE,N,212,210,209,207,207,207
2782,MORGANS POINT RESORT,MUNICIPAL,G,BELL,N,0,0,0,0,0,0
2801,"STEAM-ELECTRIC POWER, HALE",STEAM ELECTRIC POWER,O,HALE,N,0,0,0,0,0,0
2934,"STEAM-ELECTRIC POWER, TYLER",STEAM ELECTRIC POWER,I,TYLER,N,0,0,0,0,0,0
2958,"MINING, MILLS",MINING,K,MILLS,N,0,0,0,0,0,0
2960,"MINING, SABINE",MINING,I,SABINE,N,0,0,0,0,0,0
2961,"MINING, SAN AUGUSTINE",MINING,I,SAN AUGUSTINE,N,2102,1102,0,0,0,0
2962,"MINING, TYLER",MINING,I,TYLER,N,0,0,0,0,0,0
2964,"MINING, SHELBY",MINING,I,SHELBY,N,0,0,0,0,0,0
2967,"MINING, LA SALLE",MINING,L,LA SALLE,N,4088,4243,3734,2290,851,147
2968,"MINING, ERATH",MINING,G,ERATH,N,0,0,0,0,0,0
2969,"MINING, HAMILTON",MINING,G,HAMILTON,N,137,0,0,0,0,0
2970,FOUR PINES WSC,MUNICIPAL,I,ANDERSON,N,0,0,0,0,0,0
2971,FOUR WAY SUD,MUNICIPAL,I,ANGELINA,N,0,0,0,0,0,0
2972,G M WSC,MUNICIPAL,I,SABINE,Y,0,0,0,0,0,0
2972,G M WSC,MUNICIPAL,I,SAN AUGUSTINE,Y,0,0,0,0,0,0
2973,GOFORTH SUD,MUNICIPAL,K,HAYS,Y,60,113,168,232,308,393
2973,GOFORTH SUD,MUNICIPAL,K,TRAVIS,Y,4,6,10,15,20,26
2973,GOFORTH SUD,MUNICIPAL,L,CALDWELL,Y,16,23,27,25,20,18
2973,GOFORTH SUD,MUNICIPAL,L,HAYS,Y,0,0,0,608,1906,3212
2974,HARRIS COUNTY MUD 119,MUNICIPAL,H,HARRIS,N,0,132,250,255,265,276
2975,LAKE KIOWA SUD,MUNICIPAL,C,COOKE,N,0,0,0,0,0,0
2976,BEAR CREEK SUD,MUNICIPAL,C,COLLIN,Y,3,146,293,548,848,1224
2976,BEAR CREEK SUD,MUNICIPAL,C,ROCKWALL,Y,0,16,29,48,122,295
2977,LUELLA SUD,MUNICIPAL,C,GRAYSON,N,0,40,85,118,181,277
2978,M E N WSC,MUNICIPAL,C,NAVARRO,N,0,0,2,58,122,209
2979,MOUNT ZION WSC,MUNICIPAL,C,ROCKWALL,N,3,96,162,260,385,515
2980,NORTH HUNT SUD,MUNICIPAL,C,FANNIN,Y,11,17,23,29,35,42
2980,NORTH HUNT SUD,MUNICIPAL,D,DELTA,Y,6,9,11,13,15,15
2980,NORTH HUNT SUD,MUNICIPAL,D,HUNT,Y,72,139,232,363,553,831
2981,PORTER SUD,MUNICIPAL,H,MONTGOMERY,N,1117,1662,2143,2556,2975,3323
2982,R P M WSC,MUNICIPAL,D,VAN ZANDT,Y,0,25,58,93,124,152
2982,R P M WSC,MUNICIPAL,I,HENDERSON,Y,0,7,16,27,38,48
2982,R P M WSC,MUNICIPAL,I,SMITH,Y,0,2,5,11,13,17
2983,SAN JACINTO SUD,MUNICIPAL,H,SAN JACINTO,N,0,0,0,0,0,0
2984,SMITH COUNTY MUD 1,MUNICIPAL,D,SMITH,N,0,0,13,178,375,609
2985,S S WSC,MUNICIPAL,L,WILSON,N,425,1108,1867,2640,3600,4133
2986,STEPHENS REGIONAL SUD,MUNICIPAL,G,EASTLAND,Y,0,0,0,0,0,0
2986,STEPHENS REGIONAL SUD,MUNICIPAL,G,PALO PINTO,Y,0,0,0,0,0,0
2986,STEPHENS REGIONAL SUD,MUNICIPAL,G,SHACKELFORD,Y,0,0,0,0,0,0
2986,STEPHENS REGIONAL SUD,MUNICIPAL,G,STEPHENS,Y,0,0,0,0,0,0
2986,STEPHENS REGIONAL SUD,MUNICIPAL,G,THROCKMORTON,Y,0,0,0,0,0,0
2987,EL PASO COUNTY TORNILLO WID,MUNICIPAL,E,EL PASO,N,0,0,0,0,0,0
2988,TRI SUD,MUNICIPAL,D,MORRIS,Y,0,0,0,0,0,0
2988,TRI SUD,MUNICIPAL,D,TITUS,Y,0,0,0,0,0,0
2989,TRYON ROAD SUD,MUNICIPAL,D,GREGG,Y,0,0,0,0,0,0
2989,TRYON ROAD SUD,MUNICIPAL,D,HARRISON,Y,0,0,0,0,0,0
2990,WALKER COUNTY RURAL SUD,MUNICIPAL,H,WALKER,N,0,0,0,0,0,0
2991,WEST GREGG SUD,MUNICIPAL,D,GREGG,Y,0,0,0,0,0,0
2991,WEST GREGG SUD,MUNICIPAL,D,SMITH,Y,0,0,0,0,0,0
2991,WEST GREGG SUD,MUNICIPAL,I,RUSK,Y,0,0,0,0,0,0
2992,WEST TRAVIS COUNTY PUBLIC UTILITY AGENCY,MUNICIPAL,K,HAYS,Y,0,963,1646,3084,4524,5966
2992,WEST TRAVIS COUNTY PUBLIC UTILITY AGENCY,MUNICIPAL,K,TRAVIS,Y,1784,2443,3011,3910,4484,5000
2993,WEST WISE SUD,MUNICIPAL,C,WISE,N,26,82,118,152,186,219
2994,AGUA SUD,MUNICIPAL,M,HIDALGO,Y,0,378,1943,3559,5218,6850
2994,AGUA SUD,MUNICIPAL,M,STARR,Y,0,1,9,16,24,31
2995,ARMSTRONG WSC,MUNICIPAL,G,BELL,N,0,0,0,0,0,0
2997,BRAZORIA COUNTY MUD 21,MUNICIPAL,H,BRAZORIA,N,0,0,0,0,0,0
2998,BRAZORIA COUNTY MUD 6,MUNICIPAL,H,BRAZORIA,N,0,0,0,0,0,0
2999,BRINKER WSC,MUNICIPAL,D,HOPKINS,N,0,0,0,12,47,83
3000,CHALK HILL SUD,MUNICIPAL,I,RUSK,N,0,0,0,0,0,0
3001,CONCORD-ROBBINS WSC,MUNICIPAL,H,LEON,N,0,0,0,0,0,0
3002,COPEVILLE SUD,MUNICIPAL,C,COLLIN,N,1,60,102,187,408,798
3003,CORBET WSC,MUNICIPAL,C,NAVARRO,N,0,0,1,29,60,103
3004,CORYELL CITY WATER SUPPLY DISTRICT,MUNICIPAL,G,CORYELL,Y,0,0,0,0,0,0
3004,CORYELL CITY WATER SUPPLY DISTRICT,MUNICIPAL,G,MCLENNAN,Y,0,0,0,0,0,0
3005,CROSS ROADS SUD,MUNICIPAL,D,GREGG,Y,0,0,0,0,0,0
3005,CROSS ROADS SUD,MUNICIPAL,I,RUSK,Y,0,0,0,0,0,0
3006,DOBBIN PLANTERSVILLE WSC,MUNICIPAL,G,GRIMES,Y,0,0,0,0,0,0
3006,DOBBIN PLANTERSVILLE WSC,MUNICIPAL,H,MONTGOMERY,Y,282,480,757,1125,1612,2254
3007,EASTERN CASS WSC,MUNICIPAL,D,CASS,N,0,0,0,0,0,0
3008,FORT BEND COUNTY MUD 116,MUNICIPAL,H,FORT BEND,N,0,346,453,536,620,703
3009,FORT BEND COUNTY MUD 129,MUNICIPAL,H,FORT BEND,N,0,342,341,340,339,339
3010,FOUKE WSC,MUNICIPAL,D,UPSHUR,Y,0,0,0,0,0,0
3010,FOUKE WSC,MUNICIPAL,D,WOOD,Y,0,0,0,0,0,0
3011,G & W WSC,MUNICIPAL,G,GRIMES,Y,0,0,0,0,0,0
3011,G & W WSC,MUNICIPAL,H,WALLER,Y,0,0,0,38,241,462
3012,GOLDEN WSC,MUNICIPAL,D,RAINS,Y,0,0,0,0,0,0
3012,GOLDEN WSC,MUNICIPAL,D,VAN ZANDT,Y,0,0,0,0,0,0
3012,GOLDEN WSC,MUNICIPAL,D,WOOD,Y,0,0,0,0,0,0
3013,GREENWOOD UD,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
3014,HILL COUNTY WSC,MUNICIPAL,G,HILL,N,0,0,0,0,0,0
3015,ALGONQUIN WATER RESOURCES OF TEXAS,MUNICIPAL,D,WOOD,Y,0,0,0,0,0,0
3015,ALGONQUIN WATER RESOURCES OF TEXAS,MUNICIPAL,I,SMITH,Y,0,0,0,0,0,0
3016,JONES WSC,MUNICIPAL,D,HOPKINS,Y,0,0,0,0,0,0
3016,JONES WSC,MUNICIPAL,D,WOOD,Y,0,0,0,0,0,0
3017,KENDALL COUNTY WCID 1,MUNICIPAL,L,KENDALL,N,0,0,0,0,0,0
3018,KENTUCKYTOWN WSC,MUNICIPAL,C,GRAYSON,N,0,47,104,160,300,487
3019,KINGS MANOR MUD,MUNICIPAL,H,HARRIS,Y,0,0,0,0,0,0
3019,KINGS MANOR MUD,MUNICIPAL,H,MONTGOMERY,Y,0,0,0,0,0,0
3022,KERRVILLE SOUTH WATER,MUNICIPAL,J,KERR,N,0,0,0,0,0,0
3023,MONTGOMERY COUNTY MUD 89,MUNICIPAL,H,MONTGOMERY,N,0,0,0,0,0,0
3024,GULF UTILITY,MUNICIPAL,H,MONTGOMERY,N,0,0,0,0,0,0
3025,MONTGOMERY COUNTY MUD 83,MUNICIPAL,H,MONTGOMERY,N,0,124,132,142,154,163
3026,MOUNT HOUSTON ROAD MUD,MUNICIPAL,H,HARRIS,N,0,266,494,552,595,628
3027,MOUNTAIN SPRINGS WSC,MUNICIPAL,C,COOKE,Y,0,0,0,0,289,765
3027,MOUNTAIN SPRINGS WSC,MUNICIPAL,C,DENTON,Y,0,0,0,0,5,9
3028,MULTI COUNTY WSC,MUNICIPAL,G,CORYELL,Y,38,55,77,99,125,153
3028,MULTI COUNTY WSC,MUNICIPAL,G,HAMILTON,Y,8,12,14,16,19,21
3029,NEW HOPE SUD,MUNICIPAL,D,WOOD,N,0,0,0,0,0,0
3030,NORTHTOWN MUD,MUNICIPAL,K,TRAVIS,N,0,0,947,1066,1171,1268
3031,ORANGEFIELD WSC,MUNICIPAL,I,ORANGE,N,0,0,0,0,0,0
3032,PARKER COUNTY SUD,MUNICIPAL,C,PARKER,Y,0,236,625,1016,1412,1809
3032,PARKER COUNTY SUD,MUNICIPAL,G,PALO PINTO,Y,0,2,4,7,10,13
3033,POSSUM KINGDOM WSC,MUNICIPAL,G,PALO PINTO,Y,115,166,200,232,259,281
3033,POSSUM KINGDOM WSC,MUNICIPAL,G,STEPHENS,Y,3,5,6,8,9,9
3034,RINCON WSC,MUNICIPAL,N,SAN PATRICIO,N,0,0,0,0,0,0
3035,ROSE HILL SUD,MUNICIPAL,C,KAUFMAN,N,2,81,134,227,370,651
3036,SAGEMEADOW UD,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
3037,SAN ANTONIO WATER SYSTEM,MUNICIPAL,L,ATASCOSA,Y,475,515,553,591,631,638
3037,SAN ANTONIO WATER SYSTEM,MUNICIPAL,L,BEXAR,Y,0,13874,34102,53717,75049,96746
3037,SAN ANTONIO WATER SYSTEM,MUNICIPAL,L,COMAL,Y,19,49,79,102,127,152
3037,SAN ANTONIO WATER SYSTEM,MUNICIPAL,L,MEDINA,Y,12,30,46,59,74,88
3038,SAN YGNACIO MUD,MUNICIPAL,M,ZAPATA,N,0,0,0,0,37,77
3039,TARKINGTON SUD,MUNICIPAL,H,LIBERTY,N,0,0,0,0,0,0
3040,THE OAKS WSC,MUNICIPAL,L,BEXAR,N,138,189,237,284,328,368
3041,TALTY SUD,MUNICIPAL,C,KAUFMAN,N,10,320,518,971,1671,2637
3042,TRAVIS COUNTY MUD 4,MUNICIPAL,K,TRAVIS,N,0,0,0,0,0,0
3043,TRAVIS COUNTY WCID 10,MUNICIPAL,K,TRAVIS,N,139,442,4094,4433,4739,5026
3044,UNION WSC,MUNICIPAL,M,STARR,N,719,860,993,1130,1258,1375
3045,WALNUT GROVE WSC,MUNICIPAL,I,SMITH,N,0,0,0,0,0,0
3046,WESTWOOD NORTH WSC,MUNICIPAL,H,MONTGOMERY,N,0,5,56,108,160,235
3047,WILLIAMSON COUNTY MUD 10,MUNICIPAL,G,WILLIAMSON,N,0,0,0,0,0,0
3048,WILLIAMSON COUNTY MUD 11,MUNICIPAL,G,WILLIAMSON,N,0,0,0,0,0,0
3049,WILLIAMSON COUNTY MUD 9,MUNICIPAL,G,WILLIAMSON,N,0,0,0,0,0,0
3051,WRIGHT CITY WSC,MUNICIPAL,I,CHEROKEE,Y,0,0,0,24,71,99
3051,WRIGHT CITY WSC,MUNICIPAL,I,RUSK,Y,0,0,0,0,0,21
3051,WRIGHT CITY WSC,MUNICIPAL,I,SMITH,Y,0,0,0,0,0,0
3052,ZAPATA COUNTY,MUNICIPAL,M,ZAPATA,N,163,498,872,1312,1773,2275
3053,ZAVALA COUNTY WCID 1,MUNICIPAL,L,ZAVALA,N,0,0,0,0,0,0
3054,DEANVILLE WSC,MUNICIPAL,G,BURLESON,N,0,0,0,0,0,0
3055,DENTON COUNTY FWSD 7,MUNICIPAL,C,DENTON,N,0,1032,1457,1713,1920,2101
3056,PROVIDENCE VILLAGE WCID,MUNICIPAL,C,DENTON,N,0,282,398,467,522,572
3057,DENTON COUNTY FWSD 10,MUNICIPAL,C,DENTON,N,0,948,1579,1857,2082,2279
3058,WYLIE NORTHEAST SUD,MUNICIPAL,C,COLLIN,N,3,123,202,439,812,1368
3059,NUECES WSC,MUNICIPAL,N,NUECES,N,0,0,0,0,0,0
3060,SEIS LAGOS UD,MUNICIPAL,C,COLLIN,N,4,89,125,174,217,248
3061,HARRIS COUNTY MUD 278,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
3062,HARRIS COUNTY MUD 400,MUNICIPAL,H,HARRIS,N,0,425,749,800,827,839
3063,HARRIS COUNTY MUD 49,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
3064,HARRIS COUNTY MUD 96,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
3065,HARRIS COUNTY MUD 148,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
3066,HARRIS COUNTY WCID 74,MUNICIPAL,H,HARRIS,N,0,166,264,255,254,254
3067,KIRKMONT MUD,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
3068,NEWPORT MUD,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
3069,THE COMMONS WATER SUPPLY,MUNICIPAL,H,HARRIS,N,0,130,224,233,239,244
3070,FORT BEND COUNTY MUD 121,MUNICIPAL,H,FORT BEND,N,0,137,136,135,134,133
3071,HARRIS COUNTY MUD 106,MUNICIPAL,H,HARRIS,N,0,441,774,805,828,846
3072,HARRIS COUNTY MUD 290,MUNICIPAL,H,HARRIS,N,0,225,396,414,427,438
3073,HARRIS COUNTY MUD 221,MUNICIPAL,H,HARRIS,N,0,155,263,276,288,301
3074,HARRIS COUNTY WCID 96,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
3075,MONTGOMERY COUNTY MUD 15,MUNICIPAL,H,MONTGOMERY,N,0,46,127,208,339,534
3076,GREATER GARDENDALE WSC,MUNICIPAL,F,ECTOR,Y,0,83,102,126,152,179
3076,GREATER GARDENDALE WSC,MUNICIPAL,F,MIDLAND,Y,0,43,55,68,83,98
3077,RIVERBEND WATER RESOURCES DISTRICT,MUNICIPAL,D,BOWIE,N,523,536,539,537,537,537
3078,TEXAS A&M UNIVERSITY,MUNICIPAL,G,BRAZOS,N,99,0,0,0,0,0
3079,PALOMA CREEK NORTH,MUNICIPAL,C,DENTON,N,0,698,986,1159,1298,1421
3081,NORTH CHANNEL WATER AUTHORITY,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
3082,SIENNA PLANTATION,MUNICIPAL,H,FORT BEND,N,0,0,0,275,1689,2994
3085,"MINING, KING",MINING,B,KING,N,0,0,0,0,0,0
3086,"MINING, RED RIVER",MINING,D,RED RIVER,N,0,0,0,0,0,0
3087,"MINING, MENARD",MINING,F,MENARD,N,0,0,0,0,0,0
3089,"MINING, CONCHO",MINING,F,CONCHO,N,0,0,0,0,0,0
3090,"MINING, ARCHER",MINING,B,ARCHER,N,325,401,265,201,137,137
3091,"MINING, FLOYD",MINING,O,FLOYD,N,0,0,0,0,0,0
3094,"MINING, HARTLEY",MINING,A,HARTLEY,N,0,0,0,0,0,0
3096,"MINING, HEMPHILL",MINING,A,HEMPHILL,N,0,0,0,0,0,0
3100,"IRRIGATION, CORYELL",IRRIGATION,G,CORYELL,N,0,0,0,0,0,0
3102,"IRRIGATION, TITUS",IRRIGATION,D,TITUS,N,0,0,0,0,0,0
3103,"IRRIGATION, RAINS",IRRIGATION,D,RAINS,N,0,0,0,0,0,0
3104,"IRRIGATION, GREGG",IRRIGATION,D,GREGG,N,0,0,0,0,0,0
3105,"IRRIGATION, FRANKLIN",IRRIGATION,D,FRANKLIN,N,0,0,0,0,0,0
3106,"IRRIGATION, NAVARRO",IRRIGATION,C,NAVARRO,N,0,0,0,0,0,0
3107,"IRRIGATION, JACK",IRRIGATION,C,JACK,N,0,0,0,0,0,0
3111,"IRRIGATION, JASPER",IRRIGATION,I,JASPER,N,0,0,0,0,0,0
3112,"IRRIGATION, PANOLA",IRRIGATION,I,PANOLA,N,0,0,0,0,0,0
3115,BRIARCLIFF,MUNICIPAL,K,TRAVIS,N,0,0,0,25,66,104
3124,EAST GARRETT WSC,MUNICIPAL,C,ELLIS,N,0,4,21,113,303,1001
3127,HORSESHOE BAY,MUNICIPAL,K,BURNET,Y,67,286,471,647,804,940
3127,HORSESHOE BAY,MUNICIPAL,K,LLANO,Y,0,0,0,0,0,0
3133,BUTLER WSC,MUNICIPAL,C,FREESTONE,N,0,0,0,0,0,0
3134,TRAVIS COUNTY WCID POINT VENTURE,MUNICIPAL,K,TRAVIS,N,0,37,93,171,260,339
3136,SCOTLAND,MUNICIPAL,B,ARCHER,N,0,43,47,54,63,87
3137,SMILEY,MUNICIPAL,L,GONZALES,N,0,0,0,0,0,0
3138,SUNSET VALLEY,MUNICIPAL,K,TRAVIS,N,0,0,443,519,609,713
3142,WESTLAKE,MUNICIPAL,C,DENTON,Y,0,5,13,21,29,39
3142,WESTLAKE,MUNICIPAL,C,TARRANT,Y,0,576,2018,2917,3206,3524
3143,FORT BEND COUNTY MUD 81,MUNICIPAL,H,FORT BEND,N,0,0,0,0,0,0
3146,BI COUNTY WSC,MUNICIPAL,D,CAMP,Y,0,0,0,0,0,0
3146,BI COUNTY WSC,MUNICIPAL,D,MORRIS,Y,0,0,0,0,0,0
3146,BI COUNTY WSC,MUNICIPAL,D,TITUS,Y,0,0,0,0,0,0
3146,BI COUNTY WSC,MUNICIPAL,D,UPSHUR,Y,0,0,0,0,0,0
3147,BLOCK HOUSE MUD,MUNICIPAL,G,WILLIAMSON,N,0,0,0,0,0,0
3148,BOLIVAR PENINSULA SUD,MUNICIPAL,H,GALVESTON,N,0,0,0,0,0,0
3149,BRIGHT STAR SALEM SUD,MUNICIPAL,D,RAINS,Y,0,0,0,0,0,0
3149,BRIGHT STAR SALEM SUD,MUNICIPAL,D,WOOD,Y,0,0,0,0,0,0
3150,CANYON LAKE WATER SERVICE,MUNICIPAL,K,BLANCO,Y,0,0,0,0,0,2
3150,CANYON LAKE WATER SERVICE,MUNICIPAL,L,COMAL,Y,0,0,0,0,0,931
3151,CENTRAL BOWIE COUNTY WSC,MUNICIPAL,D,BOWIE,N,619,639,708,784,869,962
3152,CLEAR BROOK CITY MUD,MUNICIPAL,H,HARRIS,N,0,0,0,0,0,0
3153,COLEMAN COUNTY SUD,MUNICIPAL,F,BROWN,Y,12,12,11,11,11,11
3153,COLEMAN COUNTY SUD,MUNICIPAL,F,COLEMAN,Y,181,178,172,169,169,169
3153,COLEMAN COUNTY SUD,MUNICIPAL,F,RUNNELS,Y,10,10,10,9,9,9
3153,COLEMAN COUNTY SUD,MUNICIPAL,G,CALLAHAN,Y,15,15,15,15,15,15
3153,COLEMAN COUNTY SUD,MUNICIPAL,G,TAYLOR,Y,9,10,10,10,11,11
3154,COMBINED CONSUMERS SUD,MUNICIPAL,D,HUNT,Y,0,0,0,0,0,0
3154,COMBINED CONSUMERS SUD,MUNICIPAL,D,VAN ZANDT,Y,0,0,0,0,0,0
3155,CONCHO RURAL WATER,MUNICIPAL,F,TOM GREEN,N,0,0,3,6,9,13
3156,THE CONSOLIDATED WSC,MUNICIPAL,H,WALKER,Y,0,0,0,0,0,0
3156,THE CONSOLIDATED WSC,MUNICIPAL,I,ANDERSON,Y,0,0,0,0,0,0
3156,THE CONSOLIDATED WSC,MUNICIPAL,I,HOUSTON,Y,0,0,0,0,0,0
3157,CYPRESS SPRINGS SUD,MUNICIPAL,D,FRANKLIN,Y,0,0,0,0,0,0
3157,CYPRESS SPRINGS SUD,MUNICIPAL,D,HOPKINS,Y,0,0,0,0,0,0
3157,CYPRESS SPRINGS SUD,MUNICIPAL,D,TITUS,Y,0,0,0,0,0,0
3157,CYPRESS SPRINGS SUD,MUNICIPAL,D,WOOD,Y,0,0,0,0,0,0
3158,DEAN DALE SUD,MUNICIPAL,B,CLAY,Y,0,0,0,0,0,0
3158,DEAN DALE SUD,MUNICIPAL,B,WICHITA,Y,0,0,0,0,0,0
3159,DIANA SUD,MUNICIPAL,D,HARRISON,Y,0,0,0,0,0,0
3159,DIANA SUD,MUNICIPAL,D,MARION,Y,0,0,0,0,0,0
3159,DIANA SUD,MUNICIPAL,D,UPSHUR,Y,0,0,0,0,0,0
3160,EAST BELL WSC,MUNICIPAL,G,BELL,Y,0,0,0,0,0,0
3160,EAST BELL WSC,MUNICIPAL,G,FALLS,Y,0,0,0,0,0,0
3161,EAST CENTRAL SUD,MUNICIPAL,L,BEXAR,Y,0,0,0,0,0,0
3161,EAST CENTRAL SUD,MUNICIPAL,L,GUADALUPE,Y,0,0,0,0,0,0
3161,EAST CENTRAL SUD,MUNICIPAL,L,WILSON,Y,0,0,0,0,0,0
3162,EAST MEDINA COUNTY SUD,MUNICIPAL,L,MEDINA,N,140,212,274,335,398,455
3163,EL JARDIN WSC,MUNICIPAL,M,CAMERON,N,26,229,445,691,956,1232
6195,410 WSC,MUNICIPAL,D,RED RIVER,N,0,0,0,0,0,0
